breakdown,breakdown_value,sig,impact,insight,insight_type,score,measure,iid,sid,fcpE_mds,fcpE_se,fcpE_iso,fcpE_tsne,x,y,rdcE_mds,rdcE_se,rdcE_iso,rdcE_tsne
age,-1,0.996347393,1.0,cross measure correlation,compound,0.996347393,PTS;AST,281,0,"[0.3476562005808947, 0.813721389376318]","[-0.005252124012250609, -0.00816419574566015]","[0.0015174059471715945, 5.3552998982111746e-05]","[8.547954559326172, -23.424009323120117]",8.547954559326172,-23.424009323120117,"[83.33609268892022, -83.07999588330367]","[0.027662409837183724, 0.014836187426151424]","[0.6755257844912125, -0.4031852627994247]","[9.528098106384277, 24.745840072631836]"
name,-1,0.6589242329999999,1.0,cross measure correlation,compound,0.6589242329999999,PTS;AST,283,0,"[0.34849314795743314, 0.8133816326798563]","[-0.005252124012250609, -0.008164195745660137]","[0.0015174059471715982, 5.3552998982114226e-05]","[9.252202987670898, -24.15769386291504]",9.252202987670898,-24.15769386291504,"[83.33609268892019, -83.07999588330367]","[0.02766240983718374, 0.014836187426151419]","[0.6755257844912104, -0.4031852627994245]","[8.024118423461914, 25.13628387451172]"
year,-1,0.973599909,1.0,cross measure correlation,compound,0.973599909,PTS;AST,295,0,"[0.34427586426300943, 0.8150882862780834]","[-0.005252124012250612, -0.00816419574566015]","[0.001517405947171595, 5.355299898211318e-05]","[9.252202987670898, -24.15769386291504]",9.252202987670898,-24.15769386291504,"[83.33609268892022, -83.07999588330367]","[0.02766240983718373, 0.014836187426151422]","[0.675525784491213, -0.4031852627994231]","[9.528098106384277, 24.745840072631836]"
age,25,0.962438208,1.0,top1,point,0.962438208,PTS,334,0,"[0.34500148328423186, 0.8147956176202233]","[-0.005252124012250604, -0.00816419574566014]","[0.001517405947171598, 5.355299898210997e-05]","[8.926130294799805, -23.47764778137207]",8.926130294799805,-23.47764778137207,"[83.33609268892022, -83.07999588330367]","[0.027662409837183738, 0.014836187426151422]","[0.6755257844912133, -0.4031852627994236]","[8.495126724243164, 25.62293815612793]"
team_name,TOT,0.804911543,1.0,top1,point,0.804911543,PTS,337,0,"[0.3432981465993591, 0.8154819624347078]","[-0.005252124012250612, -0.008164195745660153]","[0.0015174059471715986, 5.3552998982113914e-05]","[8.926127433776855, -23.477649688720703]",8.926127433776855,-23.477649688720703,"[83.33609268892022, -83.07999588330367]","[0.02766240983718373, 0.014836187426151422]","[0.6755257844912129, -0.4031852627994231]","[7.95927095413208, 25.03003692626953]"
year,1960,1.0,0.037572117,change point,shape,0.037572117,PTS,50,25263,"[-0.06258732795165406, -0.19480193745920565]","[-0.005946046817312248, -0.013294604402259902]","[0.0015173843131954777, 5.355082361831343e-05]","[-0.7046771049499512, 4.442138195037842]",-0.7046771049499512,4.442138195037842,"[-7.482437928814396, 1.662494989831202]","[-0.006730736164108083, 0.0076710631580352686]","[0.6753065186274086, -0.40287146254407125]","[-1.2888665199279785, -2.8122575283050537]"
year,1962,0.958976749,0.037572117,outlier,shape,0.036030786,PTS,110,25263,"[-0.06256502497641056, -0.19482086200855014]","[-0.005946046817312248, -0.013294604402259918]","[0.0015173843131954768, 5.355082361831315e-05]","[-0.7046771049499512, 4.442138195037842]",-0.7046771049499512,4.442138195037842,"[-7.482437928814469, 1.6624949898311796]","[-0.006730736164108097, 0.007671063158035295]","[0.6753065186274095, -0.4028714625440708]","[-1.2888665199279785, -2.8122575283050537]"
lg_name,NBA,0.948803778,0.037572117,attribution,point,0.035648566,PTS,196,25263,"[-0.06256336481140207, -0.19482226285648846]","[-0.005946046817312255, -0.013294604402259911]","[0.0015173843131954783, 5.3550823618313775e-05]","[-0.704677164554596, 4.442138195037842]",-0.704677164554596,4.442138195037842,"[-7.482437928814371, 1.6624949898311996]","[-0.0067307361641081075, 0.007671063158035278]","[0.67530651862741, -0.40287146254406925]","[-1.2888665199279785, -2.8122575283050537]"
name,Oscar Robertson,0.999999999,0.037572117,top1,point,0.037572117,PTS,310,25263,"[-0.06242215208048287, -0.1949392273079714]","[-0.005946046817312251, -0.013294604402259935]","[0.0015173843131954775, 5.3550823618317035e-05]","[-0.704677164554596, 4.442138195037842]",-0.704677164554596,4.442138195037842,"[-7.482437928814371, 1.6624949898311996]","[-0.006730736164108108, 0.007671063158035301]","[0.6753065186274098, -0.4028714625440699]","[-1.2888665199279785, -2.8122575283050537]"
year,1971,1.0,0.038144281,change point,shape,0.038144281,PTS,51,182486,"[-0.05439614116177144, -0.18986409119558176]","[-0.005946046817312258, -0.013294604402259968]","[0.001517405947171597, 5.3552998982112925e-05]","[-4.488705158233643, 1.3126057386398315]",-4.488705158233643,1.3126057386398315,"[-27.022972758542366, 18.67559004532538]","[-0.006730736164108119, 0.007671063158035291]","[0.6755257844912127, -0.4031852627994237]","[2.471367597579956, -5.392268180847168]"
year,1967,0.954392353,0.038144281,outlier,shape,0.03640461,PTS,108,182486,"[-0.05439613719387295, -0.18986409796056986]","[-0.005946046817312255, -0.01329460440225998]","[0.0015174059471715971, 5.355299898211014e-05]","[-4.488705158233643, 1.3126057386398315]",-4.488705158233643,1.3126057386398315,"[-27.022972758542366, 18.67559004532538]","[-0.006730736164108122, 0.007671063158035293]","[0.675525784491213, -0.4031852627994244]","[2.471367597579956, -5.392268180847168]"
name,Hal Greer,0.999999915,0.038144281,top1,point,0.038144277,PTS,311,182486,"[-0.05439613591174379, -0.189864100142527]","[-0.005946046817312251, -0.013294604402259982]","[0.0015174059471715982, 5.355299898211431e-05]","[-4.488705158233643, 1.3126057386398315]",-4.488705158233643,1.3126057386398315,"[-27.022972758542366, 18.67559004532538]","[-0.006730736164108133, 0.007671063158035304]","[0.675525784491213, -0.4031852627994244]","[2.471367597579956, -5.392268180847168]"
year,1955,1.0,0.03800124,change point,shape,0.03800124,PTS,52,182489,"[-0.08772147624379721, -0.18568972887297755]","[-0.005946046817312277, -0.013294604402259961]","[0.0015173646996653092, 5.35488513647349e-05]","[0.5097819566726685, 2.001227378845215]",0.5097819566726685,2.001227378845215,"[-30.56527215523045, 5.670283471215422]","[-0.006730736164108085, 0.007671063158035274]","[0.6750772330642945, -0.40254321588801595]","[1.6958802938461304, -2.2221877574920654]"
year,1984,0.949244865,0.03800124,outlier,shape,0.036072482,PTS,103,182489,"[-0.08772147413152695, -0.18568972550725293]","[-0.005946046817312271, -0.013294604402259965]","[0.0015173646996653064, 5.354885136473238e-05]","[0.5097819566726685, 2.001227378845215]",0.5097819566726685,2.001227378845215,"[-30.56527215523044, 5.670283471215419]","[-0.006730736164108079, 0.007671063158035259]","[0.6750772330642941, -0.40254321588801645]","[1.6958802938461304, -2.2221877574920654]"
age,26,0.937431969,0.03800124,top1,point,0.035623577,PTS,301,182489,"[-0.08772149369118684, -0.18568973264410724]","[-0.00594604681731228, -0.01329460440225997]","[0.001517364699665307, 5.354885136473022e-05]","[0.5097818970680237, 2.001227378845215]",0.5097818970680237,2.001227378845215,"[-30.56527215523044, 5.670283471215419]","[-0.006730736164108102, 0.007671063158035262]","[0.6750772330642943, -0.4025432158880165]","[1.6958802938461304, -2.2221877574920654]"
name,Isiah Thomas,0.999992472,0.03800124,top1,point,0.0380009539999999,PTS,308,182489,"[-0.0877215461940773, -0.1856897546723819]","[-0.005946046817312272, -0.013294604402259975]","[0.001517364699665306, 5.3548851364733835e-05]","[0.5097818970680237, 2.001227378845215]",0.5097818970680237,2.001227378845215,"[-30.56527215523045, 5.670283471215422]","[-0.00673073616410809, 0.0076710631580352425]","[0.6750772330642937, -0.40254321588801656]","[1.6958802938461304, -2.2221877574920654]"
year,1955,1.0,0.038573404,change point,shape,0.038573404,PTS,53,182474,"[-0.0734047035463502, -0.18700486258505658]","[-0.005946046817312251, -0.01329460440225994]","[-0.0357978082999801, 0.050881411562097495]","[-2.1459248065948486, -0.06803011894226074]",-2.1459248065948486,-0.06803011894226074,"[-15.322292722948943, -3.748532336039013]","[-0.006730736164108106, 0.007671063158035279]","[-25.365579020436115, -25.803358782700883]","[-4.322537899017334, -9.066906929016113]"
name,John Havlicek,0.999999991,0.038573404,top1,point,0.038573404,PTS,320,182474,"[-0.10226515484645793, -0.17894249073416313]","[-0.005946046817312259, -0.013294604402259937]","[-0.035797808299980104, 0.05088141156209749]","[-2.1459271907806396, -0.068027064204216]",-2.1459271907806396,-0.068027064204216,"[-15.321661891882474, -3.748552962794923]","[-0.006730736164108103, 0.007671063158035275]","[-25.365579020436105, -25.803358782700887]","[-4.322537899017334, -9.066906929016113]"
year,1971,1.0,0.038144281,change point,shape,0.038144281,PTS,54,25267,"[-0.05439662022608499, -0.18986327999635527]","[-0.005946046817312251, -0.013294604402259975]","[0.0015174059471715973, 5.3552998982114246e-05]","[-4.4883856773376465, 1.3137537240982056]",-4.4883856773376465,1.3137537240982056,"[-27.022972758542355, 18.67559004532537]","[-0.006730736164108138, 0.007671063158035296]","[0.6755257844912133, -0.4031852627994237]","[2.471367597579956, -5.392268180847168]"
year,1967,0.954392353,0.038144281,outlier,shape,0.03640461,PTS,111,25267,"[-0.054396151699291004, -0.1898640733006441]","[-0.005946046817312257, -0.013294604402259968]","[0.0015174059471715932, 5.355299898211325e-05]","[-4.488705158233643, 1.3126057386398315]",-4.488705158233643,1.3126057386398315,"[-27.022972758542355, 18.67559004532537]","[-0.006730736164108127, 0.0076710631580352885]","[0.675525784491213, -0.40318526279942346]","[2.471367597579956, -5.392268180847168]"
lg_name,NBA,0.952209648,0.038144281,attribution,point,0.036321352,PTS,167,25267,"[-0.05439655776388377, -0.18986338567569877]","[-0.005946046817312258, -0.013294604402259979]","[0.0015174059471715975, 5.355299898211465e-05]","[-4.488705635070801, 1.312605857849121]",-4.488705635070801,1.312605857849121,"[-27.022972758542355, 18.67559004532537]","[-0.006730736164108119, 0.007671063158035299]","[0.6755257844912129, -0.4031852627994237]","[2.471367597579956, -5.392268180847168]"
name,Hal Greer,0.999999915,0.038144281,top1,point,0.038144277,PTS,306,25267,"[-0.05440675287431213, -0.18984661941329686]","[-0.005946046817312239, -0.013294604402259975]","[0.0015174059471715988, 5.355299898211606e-05]","[-4.488705635070801, 1.3126057386398315]",-4.488705635070801,1.3126057386398315,"[-27.022972758542355, 18.67559004532537]","[-0.006730736164108133, 0.007671063158035276]","[0.6755257844912121, -0.40318526279942424]","[2.471367597579956, -5.392268180847168]"
year,1956,1.0,0.039288609,change point,shape,0.039288609,PTS,57,182480,"[-0.09299054014618702, -0.17329885028332007]","[-0.005946046817312233, -0.013294604402259923]","[-0.03587002859177468, -0.047528287814203055]","[-2.0675814151763916, 2.19964599609375]",-2.0675814151763916,2.19964599609375,"[-12.052574766590434, 27.818592627876185]","[-0.006730736164108086, 0.00767106315803528]","[-25.40864353402805, -22.832943527129892]","[-1.5062083005905151, -9.744126319885254]"
name,Dominique Wilkins,1.0,0.039288609,top1,point,0.039288609,PTS,314,182480,"[-0.09279184752929184, -0.1732799263891194]","[-0.005946046817312223, -0.013294604402259928]","[-0.035870028591774676, -0.04752828781420306]","[-2.0675814151763916, 2.19964599609375]",-2.0675814151763916,2.19964599609375,"[-12.052574766590434, 27.818592627876185]","[-0.006730736164108091, 0.007671063158035254]","[-25.408643534028045, -22.832943527129892]","[-1.5084587335586548, -9.743019104003906]"
year,1955,1.0,0.039097888,change point,shape,0.039097888,PTS,58,25260,"[-0.09908226846015628, -0.18387734253429366]","[-0.00594604681731227, -0.013294604402260005]","[0.0015173562594130692, 5.354800286289094e-05]","[-6.491174221038818, 3.3245668411254883]",-6.491174221038818,3.3245668411254883,"[-24.273089280382276, -2.8329436959025243]","[-0.006730736164108148, 0.007671063158035284]","[0.6751371317626869, -0.4026291377186985]","[1.804642677307129, -8.582671165466309]"
year,1972,0.920686803,0.039097888,outlier,shape,0.035996909,PTS,104,25260,"[-0.09908226919569366, -0.1838773444048815]","[-0.005946046817312248, -0.01329460440226]","[0.00151735625941307, 5.354800286289233e-05]","[-6.491174221038818, 3.324566602706909]",-6.491174221038818,3.324566602706909,"[-24.273089280382266, -2.832943695902525]","[-0.006730736164108133, 0.00767106315803528]","[0.6751371317626877, -0.402629137718698]","[1.804642677307129, -8.582671165466309]"
lg_name,NBA,0.949080472,0.039097888,attribution,point,0.037107042,PTS,171,25260,"[-0.08480606935808978, -0.18041566835168024]","[-0.005946046817312265, -0.013294604402260029]","[0.0015173562594130692, 5.3548002862890524e-05]","[-6.491174221038818, 3.324566602706909]",-6.491174221038818,3.324566602706909,"[-24.273089280382273, -2.8329436959025247]","[-0.006730736164108148, 0.0076710631580352755]","[0.6751371317626881, -0.4026291377186971]","[1.804642677307129, -8.582671165466309]"
name,Kobe Bryant,1.0,0.039097888,top1,point,0.039097888,PTS,323,25260,"[-0.09908226924638538, -0.18387734490364693]","[-0.005946046817312272, -0.013294604402260025]","[0.0015173562594130669, 5.3548002862891696e-05]","[-6.491174221038818, 3.324566602706909]",-6.491174221038818,3.324566602706909,"[-24.273089280382273, -2.832943695902521]","[-0.006730736164108153, 0.007671063158035283]","[0.6751371317626867, -0.4026291377186976]","[1.804642677307129, -8.582671165466309]"
year,1995,1.0,0.03933629,change point,shape,0.03933629,PTS,59,182485,"[-0.07053142120981198, -0.17885724856553575]","[-0.005946046817312231, -0.013294604402259963]","[0.0015170130861155632, 5.3513508616897033e-05]","[1.8456625938415527, 5.3601508140563965]",1.8456625938415527,5.3601508140563965,"[-2.927815565733838, 22.47504308486232]","[-0.006730736164108163, 0.007671063158035265]","[0.6739330957582034, -0.4009098265312208]","[-6.041487216949463, -6.114184856414795]"
year,1967,0.920906657,0.03933629,outlier,shape,0.036225051,PTS,109,182485,"[-0.07035373590050763, -0.17892366837330628]","[-0.005946046817312238, -0.013294604402259965]","[0.0015170130861155615, 5.351350861689705e-05]","[1.8456625938415527, 5.3601508140563965]",1.8456625938415527,5.3601508140563965,"[-2.927815565733838, 22.47504308486232]","[-0.006730736164108161, 0.00767106315803525]","[0.673933095758202, -0.4009098265312222]","[-5.993439674377441, -6.325687408447266]"
age,25,0.921055773,0.03933629,top1,point,0.036230917,PTS,309,182485,"[-0.07035428627061246, -0.17892348446127684]","[-0.00594604681731223, -0.013294604402259968]","[0.0015170130861155622, 5.3513508616897386e-05]","[1.8456625938415527, 5.3601508140563965]",1.8456625938415527,5.3601508140563965,"[-2.9278155657338427, 22.4750430848623]","[-0.006730736164108154, 0.007671063158035255]","[0.6739330957582031, -0.40090982653122226]","[-6.041487216949463, -6.114184856414795]"
name,Rick Barry,0.997986543,0.03933629,top1,point,0.0392570879999999,PTS,342,182485,"[-0.07053429175915171, -0.1788560770088434]","[-0.005946046817312229, -0.013294604402259954]","[0.0015170130861155626, 5.351350861689608e-05]","[1.8456625938415527, 5.3601508140563965]",1.8456625938415527,5.3601508140563965,"[-2.9278155657338423, 22.47504308486232]","[-0.006730736164108163, 0.007671063158035254]","[0.6739330957582021, -0.4009098265312204]","[-5.99333381652832, -6.325850486755371]"
year,1954,1.0,0.0384303629999999,change point,shape,0.0384303629999999,PTS,60,25269,"[-0.0879939106044873, -0.18551819766309524]","[-0.005946046817312256, -0.013294604402259982]","[0.001517372949345968, 5.354968093961123e-05]","[0.5263258218765259, 1.991356372833252]",0.5263258218765259,1.991356372833252,"[-31.07269022050321, 5.815019775215178]","[-0.006730736164108082, 0.007671063158035268]","[0.6751669910547059, -0.4026717892751245]","[1.9796360731124878, -1.8991258144378662]"
year,1984,0.941975127,0.0384303629999999,outlier,shape,0.036200446,PTS,105,25269,"[-0.08799385811151622, -0.1855181743969641]","[-0.005946046817312256, -0.013294604402259972]","[0.0015173729493459685, 5.3549680939611546e-05]","[0.5263257622718811, 1.991356372833252]",0.5263257622718811,1.991356372833252,"[-31.07269022050321, 5.815019775215178]","[-0.00673073616410809, 0.007671063158035267]","[0.6751669910547059, -0.40267178927512376]","[1.5837804079055786, -1.7881799936294556]"
lg_name,NBA,0.950272808,0.0384303629999999,attribution,point,0.0365193289999999,PTS,166,25269,"[-0.08799389607104895, -0.1855181945046274]","[-0.005946046817312264, -0.013294604402259961]","[0.0015173729493459696, 5.354968093961245e-05]","[0.5263258218765259, 1.991356372833252]",0.5263258218765259,1.991356372833252,"[-31.07269022050321, 5.815019775215178]","[-0.006730736164108075, 0.007671063158035247]","[0.675166991054706, -0.40267178927512387]","[1.5837804079055786, -1.7881799936294556]"
age,26,0.940155615,0.0384303629999999,top1,point,0.036130521,PTS,304,25269,"[-0.08799382902647286, -0.18551816394390191]","[-0.005946046817312268, -0.013294604402259965]","[0.0015173729493459698, 5.354968093961291e-05]","[0.5263257622718811, 1.991356372833252]",0.5263257622718811,1.991356372833252,"[-31.072690220503247, 5.815019775215193]","[-0.006730736164108094, 0.007671063158035249]","[0.6751669910547059, -0.4026717892751247]","[1.5837804079055786, -1.7881799936294556]"
name,Isiah Thomas,0.999993153,0.0384303629999999,top1,point,0.0384301,PTS,322,25269,"[-0.08799391038134481, -0.18551820095024268]","[-0.005946046817312281, -0.013294604402259963]","[0.0015173729493459696, 5.354968093960518e-05]","[0.5263257622718811, 1.991356372833252]",0.5263257622718811,1.991356372833252,"[-31.07269022050321, 5.815019775215178]","[-0.006730736164108078, 0.007671063158035262]","[0.6751669910547068, -0.40267178927512515]","[1.9796360731124878, -1.8991258144378662]"
year,1952,1.0,0.040528298,change point,shape,0.040528298,PTS,66,25255,"[-0.10365157073302551, -0.17872223524438957]","[-0.005946046817312254, -0.01329460440225994]","[-0.0361412833671217, 0.05277774297785937]","[-2.1436920166015625, -0.08531183004379272]",-2.1436920166015625,-0.08531183004379272,"[-15.981884326711105, -4.789589148486845]","[-0.006730736164108101, 0.007671063158035281]","[-25.533872930911432, -26.358163151536345]","[-4.338127613067627, -9.079988479614258]"
lg_name,NBA,0.946167179,0.040528298,attribution,point,0.038346546,PTS,168,25255,"[-0.10365661441933023, -0.17872989017737795]","[-0.005946046817312254, -0.013294604402259953]","[-0.03614128336712169, 0.052777742977859345]","[-2.143690347671509, -0.0853119045495987]",-2.143690347671509,-0.0853119045495987,"[-15.982131791719159, -4.7896476389243885]","[-0.0067307361641081144, 0.007671063158035279]","[-25.53387293091145, -26.358163151536353]","[-4.338127613067627, -9.079988479614258]"
name,John Havlicek,0.999999998,0.040528298,top1,point,0.040528298,PTS,347,25255,"[-0.10365173191920336, -0.17872247813431588]","[-0.005946046817312243, -0.013294604402259921]","[-0.03614128336712169, 0.05277774297785937]","[-2.1436920166015625, -0.08531181514263153]",-2.1436920166015625,-0.08531181514263153,"[-15.981884326711079, -4.789589148486842]","[-0.006730736164108126, 0.007671063158035281]","[-25.533872930911443, -26.358163151536345]","[-4.338127613067627, -9.079988479614258]"
year,1956,1.0,0.039288609,change point,shape,0.039288609,PTS,68,25261,"[-0.092750536878583, -0.1732761288385103]","[-0.005946046817312236, -0.013294604402259944]","[-0.035870028591774676, -0.04752828781420307]","[-2.0675814151763916, 2.19964599609375]",-2.0675814151763916,2.19964599609375,"[-12.052574769512667, 27.818592627578294]","[-0.006730736164108069, 0.007671063158035276]","[-25.40864353402806, -22.832943527129878]","[-1.5062083005905151, -9.744126319885254]"
lg_name,NBA,0.952209648,0.039288609,attribution,point,0.037410993,PTS,194,25261,"[-0.09299045365765084, -0.17329884184542613]","[-0.005946046817312233, -0.013294604402259932]","[-0.035870028591774676, -0.047528287814203055]","[-2.0675816535949707, 2.19964599609375]",-2.0675816535949707,2.19964599609375,"[-12.052574769512667, 27.818592627578294]","[-0.006730736164108058, 0.0076710631580352686]","[-25.408643534028048, -22.832943527129896]","[-1.5062083005905151, -9.74412727355957]"
name,Dominique Wilkins,1.0,0.039288609,top1,point,0.039288609,PTS,348,25261,"[-0.09299120156304157, -0.17329891481770207]","[-0.005946046817312224, -0.013294604402259932]","[-0.035870028591774676, -0.04752828781420307]","[-2.0675816535949707, 2.19964599609375]",-2.0675816535949707,2.19964599609375,"[-12.052574733688484, 27.818592631230196]","[-0.006730736164108042, 0.007671063158035272]","[-25.40864353402806, -22.832943527129885]","[-1.5062083005905151, -9.744126319885254]"
year,1995,1.0,0.040862061,change point,shape,0.040862061,PTS,70,25266,"[-0.07034749701025972, -0.17803175140637453]","[-0.005946046817312248, -0.01329460440226005]","[0.0015170916746075835, 5.3521411354722113e-05]","[1.8975954055786133, 5.379087924957275]",1.8975954055786133,5.379087924957275,"[-2.925815385898328, 23.60528009722806]","[-0.006730736164108154, 0.007671063158035264]","[0.6742522365930672, -0.4013669871789415]","[-6.47007942199707, -6.160889625549316]"
year,1967,0.91571754,0.040862061,outlier,shape,0.037418106,PTS,123,25266,"[-0.0700338080708962, -0.17814476829137582]","[-0.00594604681731225, -0.013294604402260017]","[0.0015170916746075852, 5.3521411354718854e-05]","[1.8975954055786133, 5.379087924957275]",1.8975954055786133,5.379087924957275,"[-2.925815385898328, 23.60528009722806]","[-0.006730736164108167, 0.0076710631580352556]","[0.6742522365930661, -0.4013669871789412]","[-6.463900089263916, -6.121973037719727]"
lg_name,NBA,0.94421769,0.040862061,attribution,point,0.038582681,PTS,174,25266,"[-0.07034584285211908, -0.17803227585771605]","[-0.00594604681731224, -0.01329460440226004]","[0.0015170916746075815, 5.3521411354719735e-05]","[1.8975954055786133, 5.379087924957275]",1.8975954055786133,5.379087924957275,"[-2.9258153858983422, 23.605280097228064]","[-0.006730736164108169, 0.007671063158035281]","[0.6742522365930663, -0.40136698717894154]","[-6.368217468261719, -6.506141662597656]"
age,25,0.929707766,0.040862061,top1,point,0.037989775,PTS,305,25266,"[-0.0700323350394669, -0.1781453746578134]","[-0.005946046817312246, -0.013294604402260041]","[0.0015170916746075809, 5.352141135472022e-05]","[1.8975954055786133, 5.379087924957275]",1.8975954055786133,5.379087924957275,"[-2.9258153858983422, 23.605280097228064]","[-0.006730736164108158, 0.007671063158035257]","[0.6742522365930673, -0.4013669871789416]","[-6.368217468261719, -6.506141662597656]"
name,Rick Barry,0.997264455,0.040862061,top1,point,0.040750281,PTS,330,25266,"[-0.07003264333300534, -0.17814524768659815]","[-0.005946046817312257, -0.013294604402259989]","[0.001517091674607583, 5.3521411354721375e-05]","[1.8975952863693237, 5.379087924957275]",1.8975952863693237,5.379087924957275,"[-2.92581538589834, 23.605280097228064]","[-0.006730736164108175, 0.0076710631580352556]","[0.6742522365930661, -0.40136698717894076]","[-6.4623212814331055, -6.384653091430664]"
year,1955,1.0,0.0384780429999999,change point,shape,0.0384780429999999,PTS,71,182479,"[-0.09866862487394439, -0.18395823738925404]","[-0.005946046817312253, -0.013294604402259996]","[0.0015173396961037013, 5.354633728260249e-05]","[-6.4806413650512695, 3.326369285583496]",-6.4806413650512695,3.326369285583496,"[-23.78858799520029, -2.449816467611061]","[-0.006730736164108157, 0.007671063158035279]","[0.6750074813204558, -0.4024434205087068]","[1.785746455192566, -8.57618236541748]"
year,1972,0.922463153,0.0384780429999999,outlier,shape,0.035494577,PTS,102,182479,"[-0.09866862422411589, -0.18395823564150607]","[-0.005946046817312256, -0.013294604402260015]","[0.0015173396961037033, 5.354633728260254e-05]","[-6.480641841888428, 3.326369285583496]",-6.480641841888428,3.326369285583496,"[-23.788587995200356, -2.449816467611044]","[-0.006730736164108144, 0.007671063158035289]","[0.6750074813204563, -0.4024434205087039]","[1.785746455192566, -8.57618236541748]"
name,Kobe Bryant,1.0,0.0384780429999999,top1,point,0.0384780429999999,PTS,307,182479,"[-0.08631363173115984, -0.17939229123385803]","[-0.005946046817312248, -0.013294604402260005]","[0.0015173396961037002, 5.354633728260607e-05]","[-6.4806413650512695, 3.326369285583496]",-6.4806413650512695,3.326369285583496,"[-23.78858799520029, -2.44981646761106]","[-0.006730736164108136, 0.007671063158035281]","[0.6750074813204571, -0.40244342050870485]","[1.785746455192566, -8.57618236541748]"
year,1952,1.0,0.041005102,change point,shape,0.041005102,PTS,72,25270,"[-0.04460251580315449, -0.19601296125688553]","[-0.005946046817312254, -0.013294604402260001]","[0.001517044610964813, 5.35166849115997e-05]","[-0.9155052900314331, 7.530425548553467]",-0.9155052900314331,7.530425548553467,"[0.8798412146555703, 10.798264551829774]","[-0.0067307361641081144, 0.007671063158035276]","[0.674421184526246, -0.40160781067510637]","[-4.549437046051025, -2.6827545166015625]"
year,1970,0.920163504,0.041005102,outlier,shape,0.037731398,PTS,107,25270,"[-0.04460251580236767, -0.19601296122242687]","[-0.005946046817312255, -0.013294604402259987]","[0.0015170446109648102, 5.3516684911599306e-05]","[-0.9155053496360779, 7.530425548553467]",-0.9155053496360779,7.530425548553467,"[0.8798412146555884, 10.798264551830872]","[-0.0067307361641081144, 0.007671063158035283]","[0.6744211845262443, -0.40160781067510565]","[-4.556028842926025, -2.6747519969940186]"
lg_name,NBA,0.944677471,0.041005102,attribution,point,0.038736596,PTS,184,25270,"[-0.04460251576298014, -0.19601295935398344]","[-0.005946046817312258, -0.013294604402259984]","[0.0015170446109648115, 5.351668491159859e-05]","[-0.9155052900314331, 7.530425548553467]",-0.9155052900314331,7.530425548553467,"[0.8798412146555151, 10.798264551828328]","[-0.006730736164108108, 0.007671063158035287]","[0.6744211845262446, -0.40160781067510665]","[-4.552900791168213, -2.6744940280914307]"
name,Patrick Ewing,1.0,0.041005102,top1,point,0.041005102,PTS,341,25270,"[-0.04460251577592286, -0.1960129599665227]","[-0.005946046817312248, -0.013294604402260006]","[0.0015170446109648123, 5.3516684911598764e-05]","[-0.9155052900314331, 7.530425548553467]",-0.9155052900314331,7.530425548553467,"[0.87984121465559, 10.798264551830242]","[-0.006730736164108118, 0.007671063158035281]","[0.6744211845262451, -0.4016078106751059]","[-4.556028842926025, -2.6747519969940186]"
year,1955,1.0,0.039240929,change point,shape,0.039240929,PTS,94,182490,"[-0.04578388783565082, -0.1957099296589857]","[-0.005946046817312244, -0.013294604402259927]","[0.0015169241272964202, 5.350456925741028e-05]","[-0.9234324097633362, 7.505546569824219]",-0.9234324097633362,7.505546569824219,"[0.02399268292386517, 10.448962177630095]","[-0.006730736164108108, 0.007671063158035286]","[0.6740521782614549, -0.40107922136472784]","[-4.525750160217285, -2.7897727489471436]"
year,1970,0.930048173,0.039240929,outlier,shape,0.036495954,PTS,120,182490,"[-0.04578388783466437, -0.1957099296466951]","[-0.005946046817312249, -0.013294604402259916]","[0.0015169241272964193, 5.3504569257411806e-05]","[-0.9234324097633362, 7.505546569824219]",-0.9234324097633362,7.505546569824219,"[0.023992682923772612, 10.448962177635252]","[-0.00673073616410811, 0.007671063158035275]","[0.6740521782614541, -0.4010792213647281]","[-4.525750160217285, -2.7897727489471436]"
name,Patrick Ewing,1.0,0.039240929,top1,point,0.039240929,PTS,315,182490,"[-0.045783887831361884, -0.19570992960553216]","[-0.005946046817312247, -0.01329460440225992]","[0.0015169241272964206, 5.3504569257411264e-05]","[-0.9234324097633362, 7.5055460929870605]",-0.9234324097633362,7.5055460929870605,"[0.023992682923860875, 10.448962177630216]","[-0.0067307361641081075, 0.007671063158035284]","[0.6740521782614557, -0.4010792213647279]","[-4.523378849029541, -2.797553777694702]"
year,1962,0.959337274,0.0370476329999999,outlier,shape,0.035541175,PTS,101,182482,"[-0.0630106256586865, -0.19465255145281848]","[-0.005946046817312262, -0.013294604402259963]","[0.0015173626786024429, 5.354864807775642e-05]","[-0.7102640867233276, 4.441640377044678]",-0.7102640867233276,4.441640377044678,"[-7.302334897415769, 2.104502293891178]","[-0.00673073616410811, 0.007671063158035294]","[0.6750871102374971, -0.40255717229939103]","[-1.2865792512893677, -2.824435234069824]"
