breakdown,breakdown_value,measure,sig,impact,insight,insight_type,score,iid,sid,fcpE_mds,fcpE_se,fcpE_iso,fcpE_tsne,x,y,rdcE_mds,rdcE_se,rdcE_iso,rdcE_tsne
Producer Type,Electric Utility,SO2 kt,1.0,0.162406453,Top1,Point,0.162406453,384,8589,"[0.12783420265811576, 0.1148943541589414]","[0.0054157639085743664, 0.0059303833240000655]","[0.005670247851980598, 0.0009586541506336574]","[-11.956750869750977, 15.88526439666748]",-11.956750869750975,15.88526439666748,"[-53.996883531974206, -59.312701024987184]","[0.005786439317735117, -0.0019317103256190206]","[-0.1844543502731305, -0.00520146858604409]","[-1.7231402397155762, -4.1252827644348145]"
Year,2009,SO2 kt,1.0,0.162406453,Change Point,Shape,0.162406453,431,8589,"[0.12783420275787336, 0.11489435420204551]","[0.0054157639085743725, 0.005930383324000068]","[0.005670247851980602, 0.0009586541506336546]","[-12.267419815063477, 15.960973739624023]",-12.267419815063475,15.960973739624025,"[-53.99688353197422, -59.3127010249875]","[0.00578643931773511, -0.001931710325619019]","[-0.1844543502731306, -0.00520146858604322]","[-1.4781690835952759, -4.393293857574463]"
Year,1990,SO2 kt,0.9129815990000001,0.162406453,Outlier,Shape,0.148274104,481,8589,"[0.030217040496632656, -0.00504641895498247]","[0.005415763908574371, 0.005930383324000068]","[0.005670247851980594, 0.0009586541506336522]","[-12.203222274780273, 15.677215576171875]",-12.203222274780273,15.677215576171875,"[-53.99688353197422, -59.3127010249875]","[0.005786439317735123, -0.0019317103256190167]","[-0.18445435027313084, -0.00520146858604322]","[-1.5888559818267822, -4.55366849899292]"
Producer Type,Electric Utility,SO2 kt,0.8535577870000001,0.162406453,Attribution,Point,0.138623293,546,8589,"[0.12783420377925334, 0.11489435464337144]","[0.005415763908574368, 0.005930383324000064]","[0.005670247851980606, 0.0009586541506336581]","[-12.191655158996582, 15.656137466430664]",-12.191655158996582,15.656137466430664,"[-53.99688353197422, -59.31270102498717]","[0.005786439317735117, -0.0019317103256190184]","[-0.18445435027313034, -0.005201468586042785]","[-1.584269404411316, -4.550675868988037]"
State,-1,CO2 (kt);SO2 kt,0.736871369,0.162406453,Clustering,Compound Shape,0.117355285,631,8589,"[0.12783420377777258, 0.11489435464273173]","[0.005415763908574383, 0.0029929675901298127]","[0.005670247851980604, 0.000958654150633657]","[-12.277939796447754, 15.73373794555664]",-12.277939796447756,15.73373794555664,"[-53.99688353197422, -59.3127010249875]","[0.00578643931773512, -0.001931710325619016]","[-0.1844543502731306, -0.005201468586042785]","[-1.9035916328430176, -4.236715316772461]"
State,-1,CO2 (kt);SO2 kt,0.8018492909999999,0.162406453,Cross Measure Correlation,Compound,0.13022550000000002,691,8589,"[0.029732186555375836, -0.006868553052050293]","[0.00541576390857437, 0.005930383324000072]","[0.005670247851980604, 0.0009586541506336579]","[-12.068199157714844, 16.01428985595703]",-12.068199157714846,16.014289855957028,"[-53.996883531974255, -59.31270102498748]","[0.005786439317735118, -0.0019317103256190197]","[-0.18445435027313054, -0.00520146858604409]","[-1.4774507284164429, -4.321836948394775]"
Year,2008,CO2 (kt),1.0,0.023617456000000002,Change Point,Shape,0.023617456000000002,101,52,"[0.18982940422997358, -0.05300808166022593]","[0.005415763908574373, -0.0037789426764391655]","[0.0029302603319232745, -0.011874123208381295]","[6.085038185119629, 12.338171005249023]",6.085038185119629,12.338171005249025,"[31.841913207991105, -46.362022767442795]","[0.005786439317735111, 1.8191970329697254e-05]","[-3.6573573882914805, -0.987093962965743]","[0.20775717496871948, 14.53229808807373]"
Year,2002,CO2 (kt),0.9189943770000001,0.023617456000000002,Outlier,Shape,0.0217043089999999,154,52,"[0.189846208922371, -0.05293871129520508]","[0.005415763908574367, -0.003778942676439156]","[0.0029302603319232745, -0.011874123208381297]","[6.08447265625, 12.339226722717285]",6.08447265625,12.339226722717285,"[31.8418958685959, -46.361964680055436]","[0.005786439317735107, 1.8191970329696447e-05]","[-3.6573573882914805, -0.987093962965743]","[0.20762470364570618, 14.5322904586792]"
Year,-1,SO2 kt,0.6821056059999999,0.023617456000000002,Trend,Shape,0.016109599,309,52,"[0.18982994277795576, -0.05300600754038464]","[0.005415763908574367, -0.003778942676439163]","[0.0029302603319232793, -0.01187412320838129]","[6.0843915939331055, 12.33992862701416]",6.0843915939331055,12.33992862701416,"[31.841895868881327, -46.36196468101073]","[0.005786439317735116, 1.819197032969672e-05]","[-3.657357388291482, -0.9870939629657448]","[0.2077910453081131, 14.532326698303223]"
Year,2009,SO2 kt,1.0,0.023617456000000002,Change Point,Shape,0.023617456000000002,400,52,"[0.18894538364005045, -0.056679922351750414]","[0.005415763908574371, -0.0037789426764391616]","[0.0029302603319232732, -0.011874123208381288]","[6.085022926330566, 12.33823299407959]",6.085022926330566,12.33823299407959,"[31.841913459469957, -46.36202361146623]","[0.00578643931773512, 1.819197032969618e-05]","[-3.657357388291482, -0.987093962965743]","[0.20841816067695618, 14.533162117004395]"
Year,2000,SO2 kt,0.936960791,0.023617456000000002,Outlier,Shape,0.02212863,449,52,"[0.18894534513960395, -0.05668020997957184]","[0.0054157639085743664, -0.003778942676439157]","[0.00293026033192328, -0.011874123208381295]","[6.085072994232178, 12.337745666503906]",6.085072994232178,12.337745666503904,"[31.841895868567786, -46.361964679961076]","[0.00578643931773512, 1.8191970329701018e-05]","[-3.657357388291481, -0.987093962965743]","[0.20782633125782013, 14.532297134399414]"
Year,2010,CO2 (kt),1.0,0.022937117000000003,Change Point,Shape,0.022937117000000003,102,35,"[0.1896951209514261, -0.054686152983346094]","[0.0054157639085743794, -0.004193866166559981]","[0.003246651301195289, -0.01947825650373425]","[2.3586266040802, 15.956515312194824]",2.3586266040802,15.956515312194824,"[28.19788309111848, -41.66695913048242]","[0.00578643931773511, -0.0006705623024249294]","[10.623698592748463, 0.8042449248910315]","[3.408733367919922, 12.564922332763672]"
Year,2007,CO2 (kt),0.977553236,0.022937117000000003,Outlier,Shape,0.022422253,171,35,"[0.189695435954953, -0.05468563605410882]","[0.0054157639085743664, -0.004193866166559987]","[0.003246651301195296, -0.019478256503734248]","[2.3582944869995117, 15.956201553344727]",2.358294486999512,15.956201553344727,"[28.199676830071244, -41.66810320863923]","[0.005786439317735108, -0.0006705623024249211]","[10.623698592748456, 0.8042449248910315]","[3.408733367919922, 12.565420150756836]"
Year,-1,SO2 kt,0.67060841,0.022937117000000003,Trend,Shape,0.0153818239999999,312,35,"[0.18969502966095406, -0.05468630356899251]","[0.0054157639085743794, -0.0041938661665599725]","[0.003246651301195294, -0.01947825650373425]","[2.3585848808288574, 15.95584487915039]",2.3585848808288574,15.95584487915039,"[28.199676871687696, -41.668103235210275]","[0.005786439317735108, -0.0006705623024249266]","[10.623698592748458, 0.8042449248910367]","[3.408733367919922, 12.565156936645508]"
Year,2010,CO2 (kt),1.0,0.024443581000000002,Change Point,Shape,0.024443581000000002,104,16225,"[0.19599014380947896, -0.06595318847814594]","[0.00541576390857438, -0.00045511164623858723]","[-0.00026173187660964546, 0.04886401201845735]","[-1.500275731086731, 10.295600891113281]",-1.500275731086731,10.29560089111328,"[13.235665010000924, -60.699910271233215]","[0.0057864393177351064, -0.0010592480086369107]","[6.670528518462424, 0.3891563501903994]","[-3.485825300216675, 10.339548110961914]"
Year,2008,CO2 (kt),0.913651542,0.024443581000000002,Outlier,Shape,0.022332915,160,16225,"[0.19676390676198255, -0.0649030743646911]","[0.0054157639085743725, -0.000455111646238589]","[-0.0002617318766096513, 0.04886401201845735]","[-1.5006059408187866, 10.295303344726562]",-1.5006059408187866,10.295303344726562,"[10.24940266937555, -57.040721207380116]","[0.005786439317735113, -0.0010588151902355607]","[6.6705285184624215, 0.3891563501903942]","[-3.4858250617980957, 10.339547157287598]"
Year,2010,SO2 kt,1.0,0.024443581000000002,Change Point,Shape,0.024443581000000002,405,16225,"[0.1967589066813035, -0.06491071576189238]","[0.005415763908574365, -0.0004551116462385908]","[-0.00026173187660964107, 0.04886401201845736]","[-1.5007184743881226, 10.295598030090332]",-1.5007184743881226,10.295598030090332,"[10.249402692933135, -57.04072122688213]","[0.005786439317735118, -0.0010588151902355795]","[6.6705285184624215, 0.3891563501903959]","[-3.4858384132385254, 10.339725494384766]"
Year,2000,SO2 kt,0.996653355,0.024443581000000002,Outlier,Shape,0.024361777,457,16225,"[0.19599015848002613, -0.06595317243419492]","[0.005415763908574375, -0.00045511164623858013]","[-0.00026173187660963435, 0.04886401201845737]","[-1.5006873607635498, 10.29513931274414]",-1.5006873607635498,10.29513931274414,"[10.249404942889367, -57.04072308926952]","[0.005786439317735114, -0.0010592480086369167]","[6.67052851846242, 0.3891563501903959]","[-3.487483024597168, 10.339879989624023]"
Year,2009,CO2 (kt),1.0,0.024394985,Change Point,Shape,0.024394985,106,39,"[0.19178324496998536, -0.0402537430805962]","[0.005415763908574373, -0.004016336649061364]","[0.0028839759048315448, -0.011928980794699688]","[0.6074357628822327, 12.075444221496582]",0.6074357628822327,12.075444221496582,"[23.107705949870052, -38.26241489432717]","[0.005786439317735115, -0.0004947845094452833]","[-6.166746360682402, -1.638903002331848]","[0.0418582521378994, 7.1118245124816895]"
Year,2008,CO2 (kt),0.9144097109999999,0.024394985,Outlier,Shape,0.022307011,155,39,"[0.19178324496996554, -0.040253743080683926]","[0.0054157639085743664, -0.004270213623977392]","[0.002883975904831556, -0.01192898079469968]","[0.6075298190116882, 12.075435638427734]",0.6075298190116882,12.075435638427734,"[23.107705949717186, -38.26241489431307]","[0.005786439317735111, -0.00012243589538687635]","[-6.166746360682401, -1.6389030023318463]","[0.041858263313770294, 7.1118245124816895]"
Year,-1,SO2 kt,0.932048586,0.024394985,Trend,Shape,0.022737311,313,39,"[0.19178324496998125, -0.0402537430806091]","[0.005415763908574381, -0.004096169179758042]","[0.0028839759048315465, -0.011928980794699673]","[0.607440710067749, 12.075594902038574]",0.607440710067749,12.075594902038574,"[23.107706208968995, -38.262414917796924]","[0.00578643931773512, -0.0003057981818204881]","[-6.166746360682402, -1.6389030023318445]","[0.04185827448964119, 7.1118245124816895]"
Year,2009,SO2 kt,1.0,0.024394985,Change Point,Shape,0.024394985,401,39,"[0.19178324496997687, -0.040253743080625674]","[0.005415763908574371, -0.003842285305049886]","[0.0028839759048315448, -0.011928980794699682]","[0.6075198650360107, 12.07560920715332]",0.6075198650360107,12.07560920715332,"[23.1077059501124, -38.26241489434882]","[0.005786439317735114, -0.00031166604935524796]","[-6.166746360682401, -1.6389030023318463]","[0.041858237236738205, 7.1118245124816895]"
Year,1991,SO2 kt,0.96649052,0.024394985,Outlier,Shape,0.023577522000000004,462,39,"[0.19178324496996788, -0.04025374308066193]","[0.005415763908574371, -0.004096169179758039]","[0.0028839759048315495, -0.011928980794699682]","[0.6075266599655151, 12.075421333312988]",0.6075266599655151,12.075421333312988,"[23.1076427876416, -38.26240920619181]","[0.005786439317735112, 0.0012224530840981573]","[-6.166746360682398, -1.6389030023318445]","[0.04185982421040535, 7.111824035644531]"
Year,2009,CO2 (kt),1.0,0.024249198,Change Point,Shape,0.024249198,107,43,"[0.18908311603602748, -0.06104633197869333]","[0.005415763908574385, -0.004628067040173697]","[0.003140193435528361, -0.020084354030641717]","[6.77901554107666, 14.621609687805176]",6.77901554107666,14.621609687805176,"[24.71285364150118, -61.791989853027076]","[0.005786439317735115, -0.0004389574292509985]","[6.608337030577059, 0.3804997596724873]","[-3.2863540649414062, 12.352250099182129]"
Year,2005,CO2 (kt),0.8967031320000001,0.024249198,Outlier,Shape,0.021744332,164,43,"[0.18918558140179656, -0.06093749275096256]","[0.005415763908574377, -0.004528653058701725]","[0.0031401934355283594, -0.02008435403064172]","[6.778407573699951, 14.623795509338379]",6.778407573699951,14.62379550933838,"[24.712853641460665, -61.79198985304267]","[0.005786439317735104, -0.002161726261733179]","[6.608337030577058, 0.38049975967248556]","[-3.2863473892211914, 12.352270126342773]"
Year,-1,SO2 kt,0.53280236,0.024249198,Trend,Shape,0.01292003,316,43,"[0.18908311632578184, -0.061046331690219176]","[0.005415763908574362, -0.0049443340999636536]","[0.003140193435528351, -0.02008435403064172]","[6.77893590927124, 14.621513366699219]",6.77893590927124,14.62151336669922,"[24.71285364146127, -61.791989853042516]","[0.005786439317735132, -0.0015704699885122147]","[6.608337030577058, 0.3804997596724873]","[-3.286353588104248, 12.352251052856445]"
Year,2010,SO2 kt,1.0,0.024249198,Change Point,Shape,0.024249198,406,43,"[0.18908311617943155, -0.06104633183592192]","[0.0054157639085743725, -0.004941569112092213]","[0.0031401934355283594, -0.02008435403064172]","[6.779125213623047, 14.621077537536621]",6.779125213623048,14.62107753753662,"[24.712853641476364, -61.79198985303656]","[0.005786439317735112, -0.0015887556090383363]","[6.608337030577058, 0.3804997596724873]","[-3.286353588104248, 12.35224723815918]"
Year,1995,CO2 (kt),1.0,0.027359316,Change Point,Shape,0.027359316,108,49,"[0.18476254746796447, -0.04395855583945787]","[0.0054157639085743595, -0.004145571550077202]","[0.0019875057355891617, -0.027127713474538753]","[-0.7917110919952393, 13.848116874694824]",-0.7917110919952393,13.848116874694824,"[6.839326469568362, -41.88048284309834]","[0.005786439317735114, -0.0005638238907378285]","[-11.812946311147819, -4.8307788902025495]","[-3.1958444118499756, 6.91245174407959]"
Year,2007,CO2 (kt),0.940550377,0.027359316,Outlier,Shape,0.025732815,158,49,"[0.18476397131133485, -0.043956931646500046]","[0.005415763908574356, -0.004145571550077216]","[0.001987505735589161, -0.02712771347453873]","[-0.7898210287094116, 13.84979248046875]",-0.7898210287094116,13.84979248046875,"[6.8212495198583225, -41.900590513021164]","[0.005786439317735114, -0.0005638238907378345]","[-11.81294631114782, -4.830778890202546]","[-3.1938743591308594, 6.918088912963867]"
Year,-1,SO2 kt,0.55309944,0.027359316,Trend,Shape,0.015132422,308,49,"[0.18476249917746174, -0.043958610936641905]","[0.005415763908574363, -0.004145571550077203]","[0.001987505735589142, -0.02712771347453873]","[-0.7922261953353882, 13.849075317382812]",-0.7922261953353882,13.849075317382812,"[6.839326459802975, -41.88048285385405]","[0.005786439317735117, -0.000563823890737831]","[-11.812946311147817, -4.830778890202555]","[-3.200692892074585, 6.92685604095459]"
Year,2009,SO2 kt,1.0,0.027359316,Change Point,Shape,0.027359316,407,49,"[0.18476398482837436, -0.043956916230696745]","[0.005415763908574378, -0.004145571550077207]","[0.0019875057355891587, -0.02712771347453874]","[-0.7917047739028931, 13.84791374206543]",-0.7917047739028931,13.84791374206543,"[6.820980065007249, -41.900893459946786]","[0.005786439317735117, -0.000563823890737826]","[-11.81294631114783, -4.830778890202557]","[-3.2014517784118652, 6.911960124969482]"
Year,1997,SO2 kt,0.875746701,0.027359316,Outlier,Shape,0.023959831,452,49,"[0.18476399099211677, -0.04395690920113381]","[0.005415763908574364, -0.0041455715500772]","[0.001987505735589158, -0.027127713474538746]","[-0.7909137606620789, 13.850495338439941]",-0.7909137606620789,13.85049533843994,"[6.839330068556742, -41.88047887926589]","[0.005786439317735115, -0.0005638238907378282]","[-11.812946311147822, -4.830778890202551]","[-3.2073988914489746, 6.9050397872924805]"
Year,2008,CO2 (kt),1.0,0.029205948,Change Point,Shape,0.029205948,109,65,"[0.17579022061139624, -0.05755116315086888]","[0.00541576390857438, -0.004022506673251174]","[0.001746253549604171, -0.028046948984557698]","[7.235116958618164, 10.157413482666016]",7.235116958618164,10.157413482666016,"[1.305308318018717, -49.97837767137821]","[0.005786439317735114, -0.0005695365136414161]","[-19.804436148239137, 48.466717052945285]","[3.043735980987549, 17.350034713745117]"
Year,2000,CO2 (kt),0.929399358,0.029205948,Outlier,Shape,0.027143989,163,65,"[0.17578999776179005, -0.057541619095290764]","[0.005415763908574371, -0.004022506673251158]","[0.0017462535496041908, -0.0280469489845577]","[7.240291118621826, 10.153665542602539]",7.240291118621826,10.153665542602539,"[1.304115958593631, -49.98187421481554]","[0.005786439317735118, -0.0005695365136414211]","[-19.804436148239123, 48.46671705294533]","[3.0432398319244385, 17.348621368408203]"
Year,-1,SO2 kt,0.638513899,0.029205948,Trend,Shape,0.018648404,314,65,"[0.17579533292582514, -0.057712838140400916]","[0.0054157639085743725, -0.004022506673251157]","[0.0017462535496041737, -0.028046948984557698]","[7.239215850830078, 10.152741432189941]",7.239215850830077,10.15274143218994,"[1.305269359683517, -49.978491888410296]","[0.005786439317735114, -0.0005695365136414193]","[-19.80443614823913, 48.466717052945285]","[3.0499026775360107, 17.347122192382812]"
Year,2009,SO2 kt,1.0,0.029205948,Change Point,Shape,0.029205948,419,65,"[0.17579075040502407, -0.05757252096582049]","[0.005415763908574382, -0.004022506673251167]","[0.0017462535496041726, -0.028046948984557698]","[7.233229637145996, 10.158846855163574]",7.233229637145996,10.158846855163574,"[1.3041144961987405, -49.98187850427364]","[0.005786439317735115, -0.0005695365136414173]","[-19.804436148239123, 48.46671705294533]","[3.0506222248077393, 17.34891700744629]"
Year,1999,SO2 kt,0.889748037,0.029205948,Outlier,Shape,0.025985935,463,65,"[0.17579478628477244, -0.057698808180022106]","[0.005415763908574379, -0.004022506673251189]","[0.0017462535496041893, -0.028046948984557698]","[7.241323947906494, 10.16374397277832]",7.241323947906494,10.16374397277832,"[1.305308287078925, -49.97837776208631]","[0.005786439317735118, -0.0005695365136414151]","[-19.804436148239134, 48.46671705294529]","[3.0506222248077393, 17.348922729492188]"
Year,2010,CO2 (kt),1.0,0.025998639,Change Point,Shape,0.025998639,110,56,"[0.1839714822376938, -0.060447466967253095]","[0.005415763908574364, -0.0011221775946773623]","[0.002718829877277188, -0.012121304727497426]","[0.42952024936676025, 15.898451805114746]",0.42952024936676025,15.898451805114744,"[12.370638479129486, -45.86228596937895]","[0.005786439317735122, -0.0006031383632047842]","[-8.270149743923893, -2.4256903651317616]","[3.6091222763061523, 8.420829772949219]"
Year,2005,CO2 (kt),0.9111614709999999,0.025998639,Outlier,Shape,0.023688958,194,56,"[0.1839755718637654, -0.06042482876339221]","[0.005415763908574357, -0.0011221775946773675]","[0.002718829877277182, -0.012121304727497425]","[0.43105006217956543, 15.89777660369873]",0.43105006217956543,15.89777660369873,"[12.370638065584767, -45.8622866188139]","[0.0057864393177351195, -0.0006064137891731452]","[-8.270149743923893, -2.425690365131765]","[3.610135316848755, 8.419730186462402]"
Year,-1,SO2 kt,0.922539245,0.025998639,Trend,Shape,0.023984765,345,56,"[0.18397148644341466, -0.060447445337303465]","[0.005415763908574382, -0.0020525689469596624]","[0.002718829877277178, -0.012121304727497428]","[0.4295197129249573, 15.898427963256836]",0.4295197129249573,15.898427963256836,"[12.370638066373314, -45.862286617575506]","[0.005786439317735117, -0.0006031383632047813]","[-8.270149743923897, -2.425690365131765]","[3.610058546066284, 8.419842720031738]"
Year,2010,SO2 kt,1.0,0.025998639,Change Point,Shape,0.025998639,403,56,"[0.18593887362932351, -0.04825047579820201]","[0.005415763908574383, -0.0011298173964043802]","[0.002718829877277183, -0.012121304727497428]","[0.4295208752155304, 15.898699760437012]",0.4295208752155304,15.898699760437012,"[12.370638468192904, -45.86228598655402]","[0.005786439317735114, -0.0006031383632047802]","[-8.270149743923895, -2.425690365131767]","[3.608696460723877, 8.42042350769043]"
Year,1991,SO2 kt,0.959484687,0.025998639,Outlier,Shape,0.024945296000000002,453,56,"[0.18397578392102626, -0.06042358074712847]","[0.005415763908574367, -0.0020525689469596546]","[0.0027188298772771844, -0.012121304727497426]","[0.42952072620391846, 15.89853572845459]",0.4295207262039185,15.89853572845459,"[12.370638482284125, -45.862285964425055]","[0.005786439317735111, -0.000603138363204789]","[-8.270149743923897, -2.425690365131767]","[3.610076665878296, 8.419780731201172]"
Year,1999,CO2 (kt),1.0,0.0246865579999999,Change Point,Shape,0.0246865579999999,111,67,"[0.18541621169699893, -0.056422856866488194]","[0.005415763908574378, -0.004707177906243424]","[0.0028554029645312326, -0.01196262752495568]","[2.1296770572662354, 10.312751770019531]",2.129677057266236,10.312751770019533,"[30.60219461712073, -59.64281063244388]","[0.005786439317735116, -0.00013082226721309055]","[-6.046814665880069, -1.6018953708156496]","[-1.8418306112289429, 13.715963363647461]"
Year,2000,CO2 (kt),0.937069125,0.0246865579999999,Outlier,Shape,0.023133012,159,67,"[0.1854161771778383, -0.056422474368679934]","[0.005415763908574369, -0.005023831851077498]","[0.0028554029645312265, -0.011962627524955688]","[2.1296730041503906, 10.311637878417969]",2.12967300415039,10.311637878417967,"[30.602194615664835, -59.6428106363611]","[0.00578643931773512, -0.0001308222672130835]","[-6.046814665880066, -1.6018953708156514]","[-1.8437144756317139, 13.714852333068848]"
Year,-1,SO2 kt,0.676165825,0.0246865579999999,Trend,Shape,0.016692207,324,67,"[0.18797240062944065, -0.04838701073076847]","[0.005415763908574358, -0.004595057903062602]","[0.002855402964531226, -0.011962627524955673]","[2.1296844482421875, 10.310009002685547]",2.1296844482421875,10.310009002685547,"[30.601993481177896, -59.64335165404112]","[0.005786439317735104, -0.0012574213159532767]","[-6.0468146658800705, -1.6018953708156514]","[-1.8418306112289429, 13.715964317321777]"
Year,2002,SO2 kt,1.0,0.0246865579999999,Change Point,Shape,0.0246865579999999,404,67,"[0.18541621805372369, -0.056422927607031256]","[0.005415763908574377, -0.005013034035531197]","[0.0028554029645312296, -0.011962627524955678]","[2.1263580322265625, 10.310609817504883]",2.1263580322265625,10.310609817504883,"[30.602194596016048, -59.642810689224255]","[0.005786439317735119, -0.0008064451484743311]","[-6.046814665880065, -1.6018953708156463]","[-1.8418306112289429, 13.715963363647461]"
Year,1999,SO2 kt,0.942022323,0.0246865579999999,Outlier,Shape,0.023255289,454,67,"[0.1879724430910628, -0.04838690801182785]","[0.005415763908574362, -0.004773617452529321]","[0.002855402964531231, -0.011962627524955685]","[2.129685401916504, 10.3103666305542]",2.1296854019165044,10.3103666305542,"[30.60219461414348, -59.642810640454165]","[0.00578643931773512, -0.000989150543371143]","[-6.046814665880067, -1.6018953708156496]","[-1.8418306112289429, 13.715963363647461]"
Year,1996,CO2 (kt),1.0,0.031732919,Change Point,Shape,0.031732919,112,34,"[0.1772241145983995, -0.04039482570881852]","[0.005415763908574363, -0.005044892345562012]","[0.0056702478519806065, 0.0009586541506336529]","[9.449810981750488, 18.949399948120117]",9.449810981750488,18.94939994812012,"[19.239591091452557, -70.70759940552084]","[0.005786439317735114, -0.000671030778358533]","[-0.18445435027313067, -0.00520146858604409]","[-8.360217094421387, 15.995443344116211]"
Year,2005,CO2 (kt),0.916253813,0.031732919,Outlier,Shape,0.0290754079999999,172,34,"[0.1772209231238278, -0.04039995785018994]","[0.005415763908574379, -0.005044892345562011]","[0.005670247851980602, 0.0009586541506336573]","[9.447956085205078, 18.949493408203125]",9.447956085205078,18.949493408203125,"[19.23959109145166, -70.70759940552091]","[0.005786439317735115, -0.0006710307783585311]","[-0.18445435027313042, -0.005201468586043655]","[-8.360176086425781, 15.995481491088867]"
Year,-1,SO2 kt,0.877703483,0.031732919,Trend,Shape,0.0278520929999999,323,34,"[0.1772233059597214, -0.04039612647943783]","[0.005415763908574362, -0.0050448923455620074]","[0.005670247851980602, 0.0009586541506336586]","[9.440470695495605, 18.94968605041504]",9.440470695495604,18.94968605041504,"[19.239591091451686, -70.70759940552094]","[0.00578643931773511, -0.0006710307783585283]","[-0.1844543502731307, -0.005201468586043655]","[-8.360279083251953, 15.995433807373047]"
Year,2009,SO2 kt,1.0,0.031732919,Change Point,Shape,0.031732919,425,34,"[0.17731547558544225, -0.04024609128059636]","[0.005415763908574371, -0.005044892345562015]","[0.005670247851980591, 0.0009586541506336587]","[9.44978141784668, 18.9502010345459]",9.44978141784668,18.9502010345459,"[19.239591091451672, -70.707599405521]","[0.005786439317735115, -0.0006710307783585296]","[-0.18445435027313092, -0.00520146858604322]","[-8.360189437866211, 15.995525360107422]"
Year,1998,SO2 kt,0.933991445,0.031732919,Outlier,Shape,0.029638275,471,34,"[0.1772237009424209, -0.040395491148269985]","[0.00541576390857437, -0.005044892345561995]","[0.005670247851980602, 0.0009586541506336574]","[9.447970390319824, 18.9493408203125]",9.447970390319824,18.9493408203125,"[19.23959109145157, -70.707599405521]","[0.005786439317735116, -0.0006710307783585321]","[-0.18445435027313048, -0.00520146858604322]","[-8.36020278930664, 15.995525360107422]"
Energy Source,Coal,CO2 (kt),0.526137305,0.031732919,Attribution,Point,0.016695872,699,34,"[0.1773154479086483, -0.04024613685755851]","[0.005415763908574378, -0.005044892345562009]","[0.0056702478519806065, 0.0009586541506336586]","[9.447975158691406, 18.948410034179688]",9.447975158691406,18.948410034179688,"[19.23959109145166, -70.70759940552094]","[0.005786439317735115, -0.0006710307783585348]","[-0.1844543502731305, -0.00520146858604409]","[-8.36034107208252, 15.995497703552246]"
Energy Source,Coal,SO2 kt,0.652922829,0.031732919,Attribution,Point,0.020719147,700,34,"[0.1773152331397497, -0.04024649051910043]","[0.005415763908574369, -0.005044892345561994]","[0.005670247851980604, 0.0009586541506336561]","[9.449817657470703, 18.949350357055664]",9.449817657470703,18.949350357055664,"[19.239591091451594, -70.70759940552094]","[0.005786439317735118, -0.0006710307783585308]","[-0.18445435027313062, -0.00520146858604322]","[-8.360295295715332, 15.995478630065918]"
Year,1998,CO2 (kt),1.0,0.025464088,Change Point,Shape,0.025464088,116,44,"[0.1868532581265309, -0.06548461535091417]","[0.005415763908574358, -0.004095891175520581]","[0.0021512689110363015, -0.026510645465596658]","[6.189696788787842, 16.67739486694336]",6.189696788787843,16.67739486694336,"[10.696287472688068, -60.41158885288452]","[0.005786439317735131, -0.001773088952285441]","[-7.690330163952421, -2.1789150031838096]","[2.453770399093628, 14.45710563659668]"
Year,2002,CO2 (kt),0.997658608,0.025464088,Outlier,Shape,0.025404466,157,44,"[0.18685325814390538, -0.06548461534155912]","[0.005415763908574362, -0.004095891175520582]","[0.0021512689110363054, -0.026510645465596644]","[6.189698219299316, 16.677425384521484]",6.189698219299316,16.677425384521484,"[10.696383127267906, -60.411650980668554]","[0.005786439317735112, -0.0020216329947373847]","[-7.690330163952419, -2.1789150031838127]","[2.453827381134033, 14.457050323486328]"
Year,-1,SO2 kt,0.483725715,0.025464088,Trend,Shape,0.012317634,307,44,"[0.18685325812928327, -0.06548461534943224]","[0.005415763908574363, -0.004095891175520586]","[0.002151268911036305, -0.026510645465596634]","[6.189696311950684, 16.677509307861328]",6.189696311950684,16.677509307861328,"[10.696287481980256, -60.411588858920666]","[0.005786439317735107, -0.001845421756253775]","[-7.690330163952421, -2.1789150031838114]","[2.453822135925293, 14.457165718078613]"
Year,2001,SO2 kt,1.0,0.025464088,Change Point,Shape,0.025464088,415,44,"[0.1868532581558356, -0.06548461533513548]","[0.005415763908574377, -0.004095891175520587]","[0.002151268911036318, -0.02651064546559664]","[6.189697265625, 16.677371978759766]",6.189697265625,16.677371978759766,"[10.696287481075299, -60.411588858332706]","[0.0057864393177351125, -0.0017730889522854418]","[-7.690330163952423, -2.1789150031838096]","[2.4537692070007324, 14.457100868225098]"
