breakdown,breakdown_value,sig,impact,insight,insight_type,score,measure,iid,sid,fcpE_mds,fcpE_se,fcpE_iso,fcpE_tsne,x,y,rdcE_mds,rdcE_se,rdcE_iso,rdcE_tsne
date,-1,0.971854221,1.0,cross measure correlation,compound,0.971854221,cases;deaths,31,0,"[-0.14411762860236663, -0.33706681411472883]","[0.04460427299046131, -0.014712334044478005]","[0.002525038499654509, 0.0005619746615180594]","[15.015268325805664, 17.60285186767578]",15.015268325805664,17.60285186767578,"[361.24211091546886, 210.49621430926797]","[0.05023541260215289, 0.0003892197499737896]","[2.629064245895193, 1.5440696356921988]","[-19.62805938720703, 15.04673957824707]"
state,-1,0.724850718,1.0,cross measure correlation,compound,0.724850718,cases;deaths,39,0,"[-0.14225336071394912, -0.3378593457887929]","[0.04460427299046134, -0.014712334044478014]","[0.0025250384996545095, 0.0005619746615180592]","[15.588985443115234, 17.38003158569336]",15.588985443115234,17.38003158569336,"[361.20217811651605, 210.56469809445002]","[0.05023541260215293, 0.00038921974997374804]","[2.6290642458951914, 1.544069635692198]","[-19.570999145507812, 14.660296440124512]"
county,-1,0.805645403,1.0,cross measure correlation,compound,0.805645403,cases;deaths,47,0,"[-0.14515274699259556, -0.33662151470299295]","[0.044604272990461366, -0.014712334044478]","[0.002525038499654509, 0.0005619746615180581]","[15.985128402709961, 17.878042221069336]",15.985128402709961,17.878042221069336,"[361.18818622739883, 210.5886868031341]","[0.05023541260215287, 0.0003892197499737525]","[2.629064245895193, 1.5440696356921977]","[-20.118450164794922, 14.095701217651367]"
date,-1,0.963477031,1.0,trend,shape,0.963477031,cases,81,0,"[-0.14201023355833456, -0.3379618099608336]","[0.04460427299046139, -0.014712334044478014]","[0.0025250384996545108, 0.0005619746615180592]","[15.519299507141113, 18.543739318847656]",15.519299507141113,18.543739318847656,"[361.223588391205, 210.5279836936664]","[0.05023541260215289, 0.00038921974997374955]","[2.6290642458951927, 1.5440696356921977]","[-19.903430938720703, 15.338255882263184]"
date,2020-07-10T00:00:00.000000000,1.0,1.0,change point,shape,1.0,cases,131,0,"[-0.21433150744141666, -0.2973559348349437]","[0.04460427299046134, -0.01471233404447803]","[0.0025250384996545108, 0.000561974661518059]","[15.945659637451172, 17.532442092895508]",15.945659637451172,17.532442092895508,"[361.22287991169213, 210.52919873330475]","[0.05023541260215286, 0.000389219749973797]","[2.629064245895195, 1.544069635692198]","[-20.8667049407959, 14.889707565307617]"
date,2020-07-31T00:00:00.000000000,0.977146026,1.0,outlier,shape,0.977146026,cases,181,0,"[-0.1712504117618651, -0.3241051857903521]","[0.04460427299046137, -0.01471233404447803]","[0.0025250384996545095, 0.0005619746615180588]","[14.969389915466309, 18.21811866760254]",14.969389915466309,18.21811866760254,"[361.1765624854275, 210.60861261084554]","[0.0502354126021529, 0.00038921974997374657]","[2.629064245895195, 1.544069635692198]","[-20.28491973876953, 15.405562400817871]"
date,-1,1.0,1.0,clustering,compound shape,1.0,cases;deaths,331,0,"[-0.14003494156294036, -0.33878668129413264]","[0.04460427299046132, -0.014712334044478005]","[0.0025250384996545108, 0.0005619746615180586]","[14.892244338989258, 17.898530960083008]",14.892244338989258,17.898530960083008,"[361.23548235878076, 210.50758418528815]","[0.05023541260215285, 0.00038921974997379547]","[2.6290642458951914, 1.5440696356921972]","[-20.527164459228516, 14.194802284240723]"
state,-1,1.0,1.0,clustering,compound shape,0.9,cases;deaths,339,0,"[-0.1439178553201147, -0.33715232222050934]","[0.04460427299046137, -0.014712334044478038]","[0.0025250384996545095, 0.0005619746615180588]","[15.191595077514648, 18.477712631225586]",15.191595077514648,18.477712631225586,"[361.25115010701325, 210.48070817998143]","[0.05023541260215286, 0.00038921974997374793]","[2.629064245895197, 1.544069635692198]","[-20.652206420898438, 15.247389793395996]"
county,-1,1.0,1.0,clustering,compound shape,0.990212072,cases;deaths,347,0,"[-0.1451236764518507, -0.33663407198806244]","[0.04460427299046135, -0.014712334044477984]","[0.0025250384996545108, 0.0005619746615180594]","[15.314234733581543, 17.39805030822754]",15.314234733581543,17.39805030822754,"[361.25023857080924, 210.48227192866912]","[0.0502354126021529, 0.0003892197499737494]","[2.629064245895191, 1.544069635692197]","[-19.750064849853516, 14.304577827453613]"
county,New York City,1.0,1.0,top1,point,1.0,cases,380,0,"[-0.14529183677051336, -0.3365613924552758]","[0.044604272990461276, -0.014712334044477934]","[0.0025250384996545116, 0.000561974661518059]","[16.07918930053711, 18.112510681152344]",16.07918930053711,18.112510681152344,"[361.2583116478426, 210.46842195100334]","[0.050235412602152904, 0.00038921974997374814]","[2.629064245895193, 1.5440696356921977]","[-20.2170352935791, 14.753218650817871]"
state,New York,0.999999952,1.0,top1,point,0.999999952,cases,381,0,"[-0.13367485492987155, -0.34135161077491055]","[0.04460427299046135, -0.014712334044478026]","[0.0025250384996545086, 0.0005619746615180583]","[15.83985424041748, 18.4210262298584]",15.83985424041748,18.4210262298584,"[361.25247551914913, 210.47843439564735]","[0.05023541260215289, 0.00038921974997376284]","[2.6290642458951927, 1.544069635692197]","[-20.794353485107422, 14.4774751663208]"
date,-1,0.941734501,0.038864717,cross measure correlation,compound,0.036600245,cases;deaths,34,116787,"[-0.02305358608802738, 0.04031598736803982]","[-0.0012544185504138432, 0.015884561632385084]","[0.002525038499654509, 0.0005619746615180588]","[5.838530540466309, -11.086718559265137]",5.838530540466309,-11.086718559265137,"[70.10623886093153, -24.729650226193453]","[-0.00303200320057982, 0.0005698828623026149]","[2.629064245895191, 1.5440696356921966]","[-5.287750244140625, 13.500580787658691]"
county,-1,0.844779376,0.038864717,cross measure correlation,compound,0.032832112,cases;deaths,35,116787,"[-0.024283260499490495, 0.03917209126883719]","[-0.0012544185504138538, 0.015884561632385063]","[0.0025250384996545103, 0.0005619746615180592]","[6.5350847244262695, -10.82396125793457]",6.5350847244262695,-10.82396125793457,"[70.1062388683784, -24.72965019088532]","[-0.00303200320057981, 0.000569882862302581]","[2.629064245895191, 1.544069635692198]","[-5.009109020233154, 12.81044864654541]"
date,-1,0.934646842,0.038864717,trend,shape,0.036324785,cases,89,116787,"[-0.032968086774998906, 0.009695163310917255]","[-0.0012544185504138564, 0.015884561632385046]","[0.0025250384996545095, 0.0005619746615180592]","[6.235269546508789, -11.497116088867188]",6.235269546508789,-11.497116088867188,"[70.10623886093268, -24.729650226187758]","[-0.003032003200579816, 0.0005698828623025903]","[2.629064245895193, 1.5440696356921968]","[-4.683906555175781, 12.910030364990234]"
date,2020-07-18T00:00:00.000000000,1.0,0.038864717,change point,shape,0.038864717,cases,139,116787,"[-0.0069960836697006935, 0.04880101447908553]","[-0.001254418550413851, 0.015884561632385066]","[0.0025250384996545116, 0.000561974661518059]","[6.645112037658691, -11.138285636901855]",6.645112037658691,-11.138285636901855,"[70.10177427846486, -24.750814522939628]","[-0.003032003200579813, 0.0005698828623025764]","[2.629064245895193, 1.5440696356921968]","[-4.516476154327393, 13.238987922668457]"
date,2020-07-31T00:00:00.000000000,0.988222986,0.038864717,outlier,shape,0.038407007,cases,189,116787,"[-0.00699507412898531, 0.04880128925280017]","[-0.0012544185504138462, 0.015884561632385063]","[0.0025250384996545103, 0.0005619746615180596]","[5.945708751678467, -11.3792085647583]",5.945708751678467,-11.3792085647583,"[70.10177427850725, -24.75081452273835]","[-0.003032003200579805, 0.0005698828623025919]","[2.629064245895195, 1.5440696356921977]","[-5.444736957550049, 13.245115280151367]"
date,-1,1.0,0.038864717,clustering,compound shape,0.038546154,cases;deaths,332,116787,"[-0.0069958933676162694, 0.04880106627702998]","[-0.0012544185504138384, 0.01588456163238506]","[0.0025250384996545125, 0.0005619746615180596]","[6.494865417480469, -11.395618438720703]",6.494865417480469,-11.395618438720703,"[70.09367020361583, -24.789212727319672]","[-0.0030320032005798107, 0.0005698828623025811]","[2.6290642458951927, 1.5440696356921966]","[-5.308398723602295, 12.900019645690918]"
county,-1,1.0,0.038864717,clustering,compound shape,0.037245354,cases;deaths,333,116787,"[-0.02305580326783773, 0.040313999410231935]","[-0.0012544185504138404, 0.015884561632385084]","[0.002525038499654511, 0.0005619746615180601]","[5.981238842010498, -10.797950744628906]",5.981238842010498,-10.797950744628906,"[70.54702303437013, -22.601397821556958]","[-0.003032003200579817, 0.0005698828623025809]","[2.629064245895193, 1.544069635692198]","[-5.013444423675537, 13.663517951965332]"
county,Jefferson,1.0,0.038864717,top1,point,0.038864717,cases,373,116787,"[-0.02425914779605945, 0.03919537417340095]","[-0.0012544185504138473, 0.015884561632385084]","[0.0025250384996545108, 0.0005619746615180596]","[6.290970325469971, -10.71259593963623]",6.290970325469971,-10.71259593963623,"[70.10624216253233, -24.729634572235156]","[-0.003032003200579813, 0.0005698828623025888]","[2.6290642458951927, 1.544069635692198]","[-4.6864728927612305, 13.551551818847656]"
county,-1,0.8860598820000001,0.037334442,cross measure correlation,compound,0.033080552,cases;deaths,38,116795,"[-0.01417656918319528, 0.04336401934982254]","[-0.002122447389001793, 0.00546628273233164]","[0.0025250384996545086, 0.0005619746615180592]","[8.879203796386719, 11.91690444946289]",8.879203796386719,11.91690444946289,"[31.6657381539397, -80.62775731759609]","[-0.0031933849135411135, 0.0024352742594676608]","[2.629064245895191, 1.5440696356921975]","[-2.2133774757385254, 20.809768676757812]"
date,-1,0.899492744,0.037334442,cross measure correlation,compound,0.03358206,cases;deaths,44,116795,"[-0.01417653468981333, 0.04336403670475112]","[-0.0021224473890017917, 0.005466282732331645]","[0.0025250384996545103, 0.000561974661518059]","[8.716218948364258, 11.384018898010254]",8.716218948364258,11.384018898010254,"[31.66573815393923, -80.62775731759642]","[-0.0031933849135411065, 0.002435274259467661]","[2.629064245895195, 1.544069635692198]","[-1.916685700416565, 20.064918518066406]"
date,-1,0.913998555,0.037334442,trend,shape,0.034123626,cases,77,116795,"[-0.030675547977362844, 0.0017717532033907336]","[-0.002122447389001794, 0.005466282732331656]","[0.0025250384996545077, 0.0005619746615180581]","[8.717268943786621, 11.658348083496094]",8.717268943786621,11.658348083496094,"[31.665768470200835, -80.62773424028762]","[-0.0031933849135411074, 0.0024352742594676716]","[2.629064245895191, 1.5440696356921961]","[-1.7971726655960083, 20.377904891967773]"
date,2020-07-23T00:00:00.000000000,1.0,0.037334442,change point,shape,0.037334442,cases,127,116795,"[-0.0306765338036207, 0.0017762603845130759]","[-0.002122447389001799, 0.0054662827323316435]","[0.0025250384996545108, 0.0005619746615180588]","[9.024980545043945, 11.150322914123535]",9.024980545043945,11.150322914123535,"[31.665738153885563, -80.62775731763746]","[-0.0031933849135411096, 0.002435274259467675]","[2.629064245895195, 1.5440696356921964]","[-2.530550718307495, 20.687856674194336]"
date,2020-07-31T00:00:00.000000000,0.992292785,0.037334442,outlier,shape,0.0370466979999999,cases,177,116795,"[-0.014176535088698969, 0.04336403650405695]","[-0.0021224473890017943, 0.005466282732331648]","[0.0025250384996545103, 0.0005619746615180592]","[9.168434143066406, 11.97184944152832]",9.168434143066406,11.97184944152832,"[36.44643997190644, -76.50811908108709]","[-0.003193384913541123, 0.002435274259467644]","[2.629064245895195, 1.544069635692198]","[-2.230381488800049, 19.948413848876953]"
date,-1,0.7451298279999999,0.037334442,clustering,compound shape,0.029516524,cases;deaths,345,116795,"[-0.014176537947947083, 0.043364035065462485]","[-0.002122447389001792, 0.005466282732331647]","[0.0025250384996545095, 0.0005619746615180594]","[9.294573783874512, 11.261372566223145]",9.294573783874512,11.261372566223145,"[31.665808490084263, -80.6277037763569]","[-0.003193384913541107, 0.0024352742594676746]","[2.629064245895195, 1.544069635692198]","[-2.5388193130493164, 20.083961486816406]"
county,-1,1.0,0.037334442,clustering,compound shape,0.036227065,cases;deaths,346,116795,"[-0.014176533540295268, 0.04336403728311645]","[-0.002122447389001801, 0.005466282732331644]","[0.0025250384996545116, 0.0005619746615180592]","[9.425299644470215, 11.794551849365234]",9.425299644470215,11.794551849365234,"[31.665738153885542, -80.62775731763747]","[-0.003193384913541116, 0.002435274259467641]","[2.629064245895195, 1.5440696356921977]","[-2.6567389965057373, 20.39113998413086]"
county,St. Louis,1.0,0.037334442,top1,point,0.037334442,cases,393,116795,"[-0.030676529632623562, 0.0017762413042297792]","[-0.002122447389001795, 0.005466282732331646]","[0.002525038499654509, 0.0005619746615180586]","[9.465486526489258, 11.476661682128906]",9.465486526489258,11.476661682128906,"[31.665738153885542, -80.62775731763747]","[-0.003193384913541122, 0.0024352742594676187]","[2.629064245895197, 1.5440696356921977]","[-1.9016653299331665, 20.67238998413086]"
date,-1,0.929945406,0.052040011,cross measure correlation,compound,0.048394369,cases;deaths,41,116779,"[0.05423355616928653, 0.02536110102739342]","[0.022755928627548636, 0.006327263382967372]","[0.0025250384996545108, 0.0005619746615180592]","[15.906140327453613, 10.317046165466309]",15.906140327453613,10.317046165466309,"[71.83496784656, 44.835010962981876]","[0.022701678646915555, -0.00040327932358112407]","[2.6290642458951927, 1.5440696356921977]","[13.455728530883789, -16.05000114440918]"
county,-1,0.826255517,0.052040011,cross measure correlation,compound,0.0429983459999999,cases;deaths,43,116779,"[0.054233143346007484, 0.0253625077058544]","[0.022755928627548636, 0.006327263382967354]","[0.002525038499654509, 0.000561974661518059]","[16.686721801757812, 10.170968055725098]",16.686721801757812,10.170968055725098,"[71.83286252313994, 44.83832456010032]","[0.022701678646915562, -0.00040327932358110363]","[2.629064245895193, 1.544069635692198]","[13.507609367370605, -15.451650619506836]"
date,-1,0.943025161,0.052040011,trend,shape,0.04907504,cases,98,116779,"[0.054233114306802596, 0.025362606650327316]","[0.022755928627548643, 0.006327263382967365]","[0.002525038499654511, 0.000561974661518059]","[16.056026458740234, 10.60153579711914]",16.056026458740234,10.60153579711914,"[71.86661879410129, 44.78516657905258]","[0.02270167864691557, -0.00040327932358110363]","[2.629064245895195, 1.544069635692198]","[13.355203628540039, -15.751199722290039]"
date,2020-07-01T00:00:00.000000000,1.0,0.052040011,change point,shape,0.052040011,cases,148,116779,"[0.05423572863965181, 0.02535369604452242]","[0.02275592862754865, 0.006327263382967361]","[0.002525038499654509, 0.000561974661518059]","[15.971811294555664, 10.051610946655273]",15.971811294555664,10.051610946655273,"[71.83477065145262, 44.835321341078085]","[0.022701678646915576, -0.0004032793235811159]","[2.629064245895189, 1.5440696356921961]","[14.114285469055176, -15.492939949035645]"
date,2020-07-31T00:00:00.000000000,0.982487119,0.052040011,outlier,shape,0.0511286409999999,cases,198,116779,"[0.054233556703657766, 0.025361099206451986]","[0.022755928627548633, 0.006327263382967381]","[0.0025250384996545103, 0.0005619746615180588]","[16.209102630615234, 9.862062454223633]",16.209102630615234,9.862062454223633,"[88.31089532201148, -25.530521530189137]","[0.02270167864691556, -0.00040327932358113903]","[2.629064245895197, 1.5440696356921984]","[13.821727752685547, -15.347050666809082]"
date,-1,0.723251147,0.052040011,clustering,compound shape,0.040999987,cases;deaths,337,116779,"[0.05423355694813466, 0.02536109837336368]","[0.022755928627548643, 0.006327263382967332]","[0.002525038499654511, 0.0005619746615180592]","[16.400428771972656, 10.638416290283203]",16.400428771972656,10.638416290283203,"[71.86696016981155, 44.784628683640186]","[0.02270167864691556, -0.0004032793235811159]","[2.629064245895197, 1.544069635692198]","[14.064443588256836, -16.104509353637695]"
county,-1,0.82938255,0.052040011,clustering,compound shape,0.0446732929999999,cases;deaths,341,116779,"[0.05423306261096379, 0.025362782790350518]","[0.02275592862754865, 0.006327263382967377]","[0.002525038499654508, 0.0005619746615180577]","[16.626388549804688, 10.457435607910156]",16.626388549804688,10.457435607910156,"[71.83495209405793, 44.835035756937]","[0.022701678646915552, -0.00040327932358110363]","[2.629064245895193, 1.5440696356921972]","[14.214299201965332, -15.821174621582031]"
county,Gwinnett,1.0,0.052040011,top1,point,0.052040011,cases,398,116779,"[0.0542335519830439, 0.02536111529256834]","[0.022755928627548622, 0.006327263382967369]","[0.0025250384996545086, 0.0005619746615180583]","[16.51823616027832, 9.917627334594727]",16.51823616027832,9.917627334594727,"[88.31279022584694, -25.51884616524512]","[0.02270167864691557, -0.00040327932358108596]","[2.629064245895191, 1.544069635692197]","[13.758121490478516, -16.20903968811035]"
date,-1,0.992671695,0.024553714,cross measure correlation,compound,0.024373777,cases;deaths,46,116772,"[-0.004236148712447238, -0.018264541117879445]","[0.0013022786582076165, 0.019426955877207264]","[0.0025250384996545095, 0.0005619746615180579]","[-20.391355514526367, -5.795742034912109]",-20.391355514526367,-5.795742034912109,"[1.6695034715333175, -64.16780719389891]","[-0.0030261955141320978, -0.0026629569602707576]","[2.629064245895195, 1.5440696356921972]","[5.703622341156006, 9.297636032104492]"
date,-1,0.987906834,0.024553714,trend,shape,0.024256782,cases,91,116772,"[-0.004236148708275764, -0.018264541118730836]","[0.001302278658207625, 0.019426955877207244]","[0.0025250384996545095, 0.0005619746615180579]","[-20.1075496673584, -5.767675399780273]",-20.1075496673584,-5.767675399780273,"[-41.54724220557596, 41.4211833454529]","[-0.0030261955141320943, -0.0026629569602707468]","[2.629064245895193, 1.544069635692198]","[5.478084564208984, 9.48187255859375]"
date,2020-06-11T00:00:00.000000000,1.0,0.024553714,change point,shape,0.024553714,cases,141,116772,"[-0.004236148705877667, -0.018264541119220254]","[0.0013022786582076143, 0.019426955877207254]","[0.002525038499654509, 0.0005619746615180586]","[-20.051115036010742, -5.269770622253418]",-20.051115036010742,-5.269770622253418,"[1.6695081701638088, -64.16780627201125]","[-0.0030261955141321134, -0.0026629569602707667]","[2.629064245895191, 1.544069635692197]","[6.013161659240723, 9.366987228393555]"
date,2020-07-31T00:00:00.000000000,0.971881715,0.024553714,outlier,shape,0.023863306,cases,191,116772,"[-0.014645620333992625, -0.01402221700984468]","[0.0013022786582076158, 0.019426955877207292]","[0.002525038499654511, 0.0005619746615180592]","[-20.579362869262695, -5.6020307540893555]",-20.579362869262695,-5.6020307540893555,"[1.669504031031536, -64.16780708412345]","[-0.003026195514132099, -0.002662956960270751]","[2.629064245895191, 1.5440696356921961]","[6.150948524475098, 9.634966850280762]"
county,-1,0.814283918,0.024553714,clustering,compound shape,0.019366028,cases;deaths,310,116772,"[-0.00423614870828525, -0.01826454111872886]","[0.0013022786582076186, 0.019426955877207257]","[0.0025250384996545108, 0.0005619746615180586]","[-20.314697265625, -5.17395544052124]",-20.314697265625,-5.17395544052124,"[-41.54606350658114, 41.42176965358385]","[-0.0030261955141321025, -0.0026629569602707576]","[2.629064245895195, 1.5440696356921972]","[6.032270908355713, 9.9007568359375]"
date,-1,1.0,0.024553714,clustering,compound shape,0.023949934,cases;deaths,335,116772,"[-0.00423614870828003, -0.01826454111872991]","[0.0013022786582076217, 0.01942695587720726]","[0.0025250384996545095, 0.0005619746615180588]","[-19.958629608154297, -5.540154457092285]",-19.958629608154297,-5.540154457092285,"[1.6695032787261608, -64.16780723172832]","[-0.0030261955141320943, -0.002662956960270759]","[2.629064245895195, 1.5440696356921984]","[5.490332126617432, 9.800458908081055]"
county,Washington,1.0,0.024553714,top1,point,0.024553714,cases,390,116772,"[-0.004236148708270877, -0.0182645411187318]","[0.0013022786582076182, 0.01942695587720726]","[0.0025250384996545108, 0.000561974661518059]","[-20.547409057617188, -5.318077087402344]",-20.547409057617188,-5.318077087402344,"[7.140986543067466, -62.84133145804797]","[-0.003026195514132105, -0.0026629569602707836]","[2.6290642458951927, 1.5440696356921975]","[5.720729351043701, 9.978402137756348]"
date,-1,0.982551528,0.005854501,trend,shape,0.005752349,cases,50,112,"[0.004595363692054061, 0.011972063741003253]","[0.0032455787387051195, 0.01242029024577082]","[-0.0067344136521434225, -0.003317181442046223]","[-4.970775127410889, 3.4830873012542725]",-4.970775127410889,3.4830873012542725,"[-20.617610252387497, -22.71384487120438]","[-0.0027771414334027667, 0.0008256976937999686]","[-10.76599551649134, -5.552308157210229]","[-3.181184768676758, -2.6762442588806152]"
date,2020-07-14T00:00:00.000000000,1.0,0.005854501,change point,shape,0.005854501,cases,101,112,"[0.004595619561105736, 0.011972110165272484]","[0.003245578738705119, 0.012420290245770812]","[-0.00673441365214343, -0.0033171814420462262]","[-4.970775127410889, 3.4830873012542725]",-4.970775127410889,3.4830873012542725,"[-2.335287514240657, -15.889945616334234]","[-0.002777141433402759, 0.0008256976937999979]","[-10.765995516491339, -5.552308157210229]","[-3.181184768676758, -2.6762442588806152]"
state,Maryland,1.0,0.005854501,top1,point,0.005854501,cases,350,112,"[0.0045953636750424185, 0.011972063737917706]","[0.0032455787387051203, 0.012420290245770819]","[-0.006734413652143424, -0.003317181442046225]","[-4.970775127410889, 3.4830873012542725]",-4.970775127410889,3.4830873012542725,"[-20.61760663035204, -22.713846598844622]","[-0.002777141433402758, 0.0008256976937999996]","[-10.765995516491335, -5.552308157210226]","[-3.181184768676758, -2.6762442588806152]"
date,-1,0.915766372,0.006505001,trend,shape,0.005957062,cases,51,106,"[0.006555370957713184, 0.012888284109046931]","[0.006348240755864449, 0.011161707929562366]","[-0.0067784666495795355, -0.0034562187588846253]","[-0.9969757199287415, -4.521049499511719]",-0.9969757199287415,-4.521049499511719,"[-29.56235604706432, -9.311216001078968]","[-0.0027981624232479123, 0.0010762368356414158]","[-10.837297704543618, -5.173547702244637]","[4.090036392211914, 3.65682315826416]"
date,2020-07-12T00:00:00.000000000,1.0,0.006505001,change point,shape,0.006505001,cases,102,106,"[0.006555370894586027, 0.012888283986053324]","[0.006324293609654774, 0.010376769583551642]","[-0.006778466649579541, -0.003456218758884624]","[-0.9969757795333862, -4.521049499511719]",-0.9969757795333862,-4.521049499511719,"[-29.562356045155113, -9.311216021224293]","[-0.0027981624232479145, 0.0010762368356414032]","[-10.837297704543618, -5.173547702244637]","[4.090036392211914, 3.65682315826416]"
date,2020-07-31T00:00:00.000000000,0.986701481,0.006505001,outlier,shape,0.006418495,cases,154,106,"[0.006555370925345943, 0.01288828404598501]","[0.007019352682094508, 0.010425764566303902]","[-0.006778466649579536, -0.003456218758884624]","[-0.9969757199287415, -4.521049499511719]",-0.9969757199287415,-4.521049499511719,"[-29.5623560555361, -9.311215911688159]","[-0.002798162423247922, 0.001076236835641399]","[-10.837297704543616, -5.173547702244642]","[4.090036392211914, 3.65682315826416]"
state,Alabama,0.999897695,0.006505001,top1,point,0.0065043359999999,cases,354,106,"[0.006555370786484565, 0.01288828377542304]","[0.0070193526820945, 0.010425764566303883]","[-0.006778466649579531, -0.0034562187588846223]","[-0.9969757795333862, -4.521049499511719]",-0.9969757795333862,-4.521049499511719,"[-29.562356056477405, -9.311215901756059]","[-0.0027981624232479127, 0.0010762368356414206]","[-10.837297704543616, -5.17354770224464]","[4.090036392211914, 3.65682315826416]"
date,-1,0.992579711,0.005854501,trend,shape,0.005811059,cases,52,216,"[0.0018060195241708975, 0.013170024016435111]","[8.247136687951996e-05, 0.01595941331953869]","[-0.00681255471531475, -0.003515694540179733]","[2.6782829761505127, -1.337723970413208]",2.6782829761505127,-1.337723970413208,"[-12.740173722859208, -22.42845740727358]","[-0.0027981624232479158, 0.0010762368356414223]","[-11.075559109656437, -5.416007121691103]","[5.664865493774414, -3.01692795753479]"
date,2020-07-31T00:00:00.000000000,0.974982374,0.005854501,outlier,shape,0.005708036,cases,150,216,"[0.0018060195249152869, 0.013170024015154656]","[0.00016956415765377226, 0.015271554241145475]","[-0.006812554715314753, -0.0035156945401797345]","[2.6782991886138916, -1.3364531993865967]",2.6782991886138916,-1.3364531993865967,"[-12.740174468569316, -22.42845766757246]","[-0.0027981624232478967, 0.0010762368356414397]","[-11.075559109656435, -5.416007121691105]","[5.664865493774414, -3.01692795753479]"
state,New Jersey,0.8589710140000001,0.005854501,attribution,point,0.005028847,cases,230,216,"[0.0018060195248558895, 0.01317002401525684]","[0.0003468861212144208, 0.016286642726212292]","[-0.006812554715314749, -0.0035156945401797353]","[2.6782991886138916, -1.3364531993865967]",2.6782991886138916,-1.3364531993865967,"[-8.036667600259118, 4.048352871560706]","[-0.0027981624232479184, 0.0010762368356414097]","[-11.075559109656437, -5.416007121691103]","[5.664865493774414, -3.01692795753479]"
state,New Jersey,1.0,0.005854501,top1,point,0.005854501,cases,351,216,"[0.0018060195248613493, 0.013170024015247455]","[0.00034688612121443814, 0.016286642726212247]","[-0.006812554715314755, -0.0035156945401797366]","[2.6782991886138916, -1.3364531993865967]",2.6782991886138916,-1.3364531993865967,"[-8.036667209347547, 4.04835265355652]","[-0.0027981624232479184, 0.0010762368356414065]","[-11.07555910965644, -5.416007121691105]","[5.664865493774414, -3.01692795753479]"
date,-1,0.87651146,0.007678034,trend,shape,0.006729885,cases,53,97,"[5.912812358383146e-05, 0.01267420203299783]","[0.0018378820654238253, -0.0011049974226678466]","[-0.006507170028398536, -0.003166568923865995]","[-3.842010974884033, -4.140286445617676]",-3.842010974884033,-4.140286445617676,"[-30.92253720002349, -17.365306723355044]","[-0.0027981624232479166, 0.0010762368356414275]","[-10.372900843496048, -4.699084141027381]","[2.209925889968872, 5.9126410484313965]"
date,2020-07-24T00:00:00.000000000,1.0,0.007678034,change point,shape,0.007678034,cases,107,97,"[5.961550102195108e-05, 0.012672130677194275]","[0.004721716363496721, 0.004297880789583879]","[-0.006507170028398537, -0.003166568923865997]","[-3.842010974884033, -4.140286445617676]",-3.842010974884033,-4.140286445617676,"[-30.2505440948545, 0.5163295381403142]","[-0.002798162423247916, 0.0010762368356414254]","[-10.372900843496042, -4.699084141027379]","[2.209925889968872, 5.9126410484313965]"
date,2020-07-31T00:00:00.000000000,0.994048848,0.007678034,outlier,shape,0.007632341,cases,165,97,"[5.961549956302095e-05, 0.012672130683387472]","[0.0018378820654238203, -0.0011049974226678661]","[-0.006507170028398537, -0.0031665689238659957]","[-3.842010974884033, -4.140286445617676]",-3.842010974884033,-4.140286445617676,"[-31.720412047153424, -1.8646074832932484]","[-0.0027981624232479114, 0.0010762368356414319]","[-10.372900843496044, -4.699084141027383]","[2.209925889968872, 5.9126410484313965]"
state,Michigan,0.999999989,0.007678034,top1,point,0.007678034,cases,356,97,"[0.007366056941019676, 0.01286200113928548]","[0.004843191688041312, 0.00017000368273031594]","[-0.006507170028398536, -0.0031665689238659952]","[-3.842010974884033, -4.140286445617676]",-3.842010974884033,-4.140286445617676,"[-30.25054413590078, 0.5163294572317084]","[-0.002798162423247894, 0.0010762368356414813]","[-10.372900843496042, -4.699084141027383]","[2.209925889968872, 5.9126410484313965]"
date,-1,0.954060303,0.007598055,trend,shape,0.007249003,cases,54,193,"[0.0013671552390516577, 0.0163934476025714]","[0.0018610574861753855, 0.012664948570436773]","[-0.006867486305381529, -0.0008418312408899929]","[1.889281988143921, -4.117820739746094]",1.889281988143921,-4.117820739746094,"[-0.686728885230187, -25.750234945022797]","[-0.0027981624232479092, 0.0010762368356414013]","[-10.405986751251241, -4.733012270351194]","[3.995516300201416, -5.450308322906494]"
date,2020-07-16T00:00:00.000000000,1.0,0.007598055,change point,shape,0.007598055,cases,104,193,"[0.007502998139733973, 0.014093799125440174]","[0.0018115394577751167, 0.009525277031128751]","[-0.006867486305381526, -0.0008418312408899933]","[1.889281988143921, -4.117820739746094]",1.889281988143921,-4.117820739746094,"[-0.6867288840558543, -25.750234944258903]","[-0.0027981624232479158, 0.0010762368356414032]","[-10.405986751251241, -4.7330122703511925]","[3.995516300201416, -5.450308322906494]"
date,2020-07-31T00:00:00.000000000,0.985997494,0.007598055,outlier,shape,0.007491663,cases,157,193,"[0.0007985739513262689, 0.012344070731610014]","[0.0018174048733289258, 0.007005960537473443]","[-0.006867486305381528, -0.0008418312408899916]","[1.889281988143921, -4.117820739746094]",1.889281988143921,-4.117820739746094,"[-0.6867288852421436, -25.75023494503055]","[-0.0027981624232479253, 0.0010762368356413844]","[-10.405986751251236, -4.733012270351194]","[3.995516300201416, -5.450308322906494]"
